m,x,y,z,vx,vy,vz,ra,dec,dis,vh,mu_r,mu_d,l,b,mu_l,mu_b,l_alt,phi1,phi2,mu_p1,mu_p2,sID
0.0,4.467763,8.213461,12.780519,128.866216,11.873339,-143.3908,245.852101,17.198233,19.766586,-120.887756,-0.114863,-2.962287,33.003843,40.283634,-2.801533,-0.969408,33.003843,164.74567,-25.700859,0.466819,-2.927527,18
0.0,5.729424,8.286739,11.278887,123.16056,2.6545,-156.821872,250.339872,13.494333,19.730681,-118.648754,-0.055113,-3.11426,30.7886,34.864811,-2.870632,-1.20877,30.7886,170.422765,-28.322012,0.755441,-3.021748,18
0.0,6.924619,8.26413,9.646971,115.549664,-7.288995,-169.382382,254.760745,9.522726,19.734462,-114.212106,0.011438,-3.26569,28.687412,29.264289,-2.933964,-1.434126,28.687412,176.522395,-30.854142,1.071209,-3.085024,18
0.0,8.033706,8.13896,7.895555,105.928479,-17.830357,-180.644928,259.118068,5.325201,19.783879,-107.628742,0.08365,-3.409429,26.658579,23.521323,-2.990869,-1.638875,26.658579,-176.945322,-33.228591,1.408111,-3.106192,18
0.0,9.036461,7.906224,6.04,94.29357,-28.759701,-190.127413,263.417827,0.953854,19.882848,-99.053669,0.160255,-3.537941,24.668279,17.684746,-3.040605,-1.815883,24.668279,-169.995186,-35.370819,1.756326,-3.075391,18
0.0,9.913323,7.563457,4.100562,80.788032,-39.780367,-197.344051,267.668212,-3.5306,20.032885,-88.741934,0.240008,-3.644146,22.688389,11.811441,-3.082503,-1.958464,22.688389,-162.675433,-37.207051,2.102333,-2.986236,18
0.0,10.64702,7.111528,2.102057,65.727414,-50.527806,-201.882638,271.879276,-8.061848,20.232989,-77.029626,0.321853,-3.722353,20.695062,5.963366,-3.116102,-2.06141,20.695062,-155.072689,-38.67303,2.430102,-2.837975,18
0.0,11.224256,6.555111,0.072702,49.585649,-60.614603,-203.488383,276.062714,-12.572071,20.479803,-64.304563,0.405077,-3.769023,18.667697,0.203397,-3.141263,-2.121812,18.667697,-147.309529,-39.723182,2.723431,-2.636768,18
0.0,11.637031,5.902618,-1.957783,32.933847,-69.691114,-202.12093,280.231718,-16.996537,20.767987,-50.973763,0.489363,-3.783147,16.588052,-5.409264,-3.158246,-2.13943,16.588052,-139.532526,-40.337613,2.968907,-2.395261,18
0.0,11.883167,5.165535,-3.960386,16.350079,-77.499277,-197.957518,284.400795,-21.27778,21.090705,-37.433182,0.574741,-3.766116,14.439387,-10.823182,-3.167719,-2.116487,14.439387,-131.892721,-40.524533,3.158441,-2.130307,18
0.0,11.96594,4.357344,-5.908759,0.335073,-83.899279,-191.342166,288.585452,-25.36855,21.440107,-24.042269,0.661453,-3.721144,12.205624,-15.997399,-3.170671,-2.057007,12.205624,-124.524549,-40.317228,3.290347,-1.859583,18
0.0,11.89302,3.492346,-7.780504,-14.737945,-88.864196,-182.707152,292.801712,-29.233102,21.807764,-11.104775,0.749808,-3.65249,9.870612,-20.902379,-3.16827,-1.96595,9.870612,-117.530101,-39.766819,3.368663,-1.598437,18
0.0,11.675117,2.584656,-9.55767,-28.633121,-92.45306,-172.498677,297.065488,-32.846921,22.185034,1.14258,0.84007,-3.5647,7.417558,-25.519363,-3.16168,-1.848401,7.417558,-110.972633,-38.933387,3.401282,-1.357972,18
0.0,11.324679,1.647506,-11.226611,-41.23339,-94.777554,-161.125663,301.391909,-36.195344,22.563368,12.532789,0.932397,-3.462051,4.828648,-29.838648,-3.151902,-1.708997,4.828648,-104.878757,-37.877992,3.397788,-1.144638,18
0.0,10.854862,0.692873,-12.777471,-52.510014,-95.973165,-148.934393,305.794629,-39.271642,22.934552,22.963632,1.02681,-3.348207,2.084876,-33.857381,-3.139651,-1.551587,2.084876,-99.245945,-36.657006,3.367718,-0.960889,18
0.0,10.278792,-0.268655,-14.203511,-62.492285,-96.178949,-136.202534,310.285164,-42.07503,23.29088,32.387767,1.123182,-3.2261,-0.833931,-37.577318,-3.125265,-1.379124,-0.833931,-94.051653,-35.31901,3.319505,-0.806319,18
0.0,9.609117,-1.227841,-15.500447,-71.24309,-95.525584,-123.144269,314.872264,-44.608883,23.625262,40.800728,1.221238,-3.097933,-3.94885,-41.002829,-3.108649,-1.193696,-3.94885,-89.261566,-33.903756,3.26004,-0.678788,18
0.0,8.857766,-2.176689,-16.665855,-78.841492,-94.129574,-109.920132,319.561329,-46.879302,23.931277,48.229119,1.32055,-2.965283,-7.281328,-44.139263,-3.08924,-0.996668,-7.281328,-84.835888,-32.442481,3.194646,-0.575318,18
0.0,8.035844,-3.10829,-17.698698,-85.371367,-92.091356,-96.647742,324.353902,-48.894054,24.203184,54.720361,1.420545,-2.829238,-10.852275,-46.991704,-3.065978,-0.788869,-10.852275,-80.73358,-30.9589,3.127265,-0.492694,18
0.0,7.153622,-4.016657,-18.598938,-90.914536,-89.495613,-83.411579,329.247273,-50.66184,24.435889,60.334493,1.520518,-2.690552,-14.680702,-49.564099,-3.037302,-0.570826,-14.680702,-76.914913,-29.470472,3.06072,-0.427832,18
0.0,6.220583,-4.896577,-19.367255,-95.546948,-86.412632,-70.271142,334.234287,-52.191848,24.624911,65.138059,1.61966,-2.549787,-18.781811,-51.858729,-3.001173,-0.343028,-18.781811,-73.342814,-27.989643,2.996974,-0.37796,18
0.0,5.245486,-5.743477,-20.004822,-99.336797,-82.900068,-57.267432,339.303398,-53.493502,24.766316,69.199812,1.717101,-2.407433,-23.16452,-53.876013,-2.955146,-0.106198,-23.16452,-69.983404,-26.524954,2.937362,-0.340692,18
0.0,4.236452,-6.553302,-20.513155,-102.343813,-79.004735,-44.427979,344.439045,-54.576341,24.856667,72.587873,1.811969,-2.264008,-27.828538,-55.614622,-2.896515,0.13843,-27.828538,-66.806065,-25.081964,2.882767,-0.314037,18
0.0,3.201045,-7.322421,-20.893991,-104.619225,-74.764268,-31.770668,349.622376,-55.449971,24.892959,75.368009,1.903461,-2.120113,-32.761301,-57.071911,-2.822555,0.388882,-32.761301,-63.783228,-23.663999,2.833762,-0.296375,18
0.0,2.14636,-8.047537,-21.149214,-106.206054,-70.208569,-19.306642,354.8323,-56.124036,24.872565,77.60273,1.990914,-1.976459,-37.935374,-58.244628,-2.730855,0.642308,-37.935374,-60.890019,-22.272726,2.790716,-0.286418,18
0.0,1.0791,-8.72562,-21.280791,-107.139577,-65.361047,-7.042514,0.046784,-56.608161,24.793193,79.350969,2.073877,-1.833853,-43.307115,-59.129815,-2.619722,0.89501,-43.307115,-58.10385,-20.908602,2.75387,-0.283166,18
0.0,0.005652,-9.353846,-21.290743,-107.447815,-60.239651,5.017934,5.244289,-56.911855,24.652836,80.668184,2.152163,-1.693159,-48.817417,-59.72578,-2.488546,1.142687,-48.817417,-55.403977,-19.571212,2.723393,-0.285876,18
0.0,-1.067843,-9.929545,-21.181119,-107.152,-54.857727,16.872413,10.405178,-57.044356,24.449744,81.606759,2.225883,-1.555249,-54.395039,-60.032914,-2.338058,1.380883,-54.395039,-52.771065,-18.259523,2.699426,-0.294026,18
0.0,-2.135424,-10.450164,-20.953987,-106.266976,-49.224727,28.519043,15.512985,-57.014413,24.182395,82.216627,2.295452,-1.420935,-59.962301,-60.054152,-2.170335,1.605554,-59.962301,-50.18675,-16.972074,2.682112,-0.307294,18
0.0,-3.191246,-10.913225,-20.611437,-104.801527,-43.346812,39.955422,20.555421,-56.830029,23.849477,82.546089,2.361585,-1.290914,-65.442162,-59.794917,-1.988542,1.813627,-65.442162,-47.633196,-15.707124,2.671622,-0.325545,18
0.0,-4.229527,-11.316297,-20.15559,-102.75861,-37.227355,51.177786,25.525079,-56.498155,23.449879,82.642809,2.425263,-1.165727,-70.76514,-59.262493,-1.796466,2.00338,-70.76514,-45.092631,-14.462761,2.668172,-0.34882,18
0.0,-5.244481,-11.656972,-19.588613,-100.135516,-30.867394,62.180186,30.419857,-56.024359,22.982695,82.555018,2.487703,-1.045733,-75.874622,-58.464919,-1.59794,2.174583,-75.874622,-42.546849,-13.236995,2.672046,-0.377345,18
0.0,-6.230272,-11.932842,-18.912748,-96.923944,-24.266055,72.953637,35.243152,-55.412456,22.447235,82.33296,2.550328,-0.931093,-80.729694,-57.409572,-1.396339,2.328378,-80.729694,-39.976639,-12.027837,2.683606,-0.411543,18
0.0,-7.180948,-12.141482,-18.130344,-93.110016,-17.420972,83.48517,40.003918,-54.664086,21.843056,82.03067,2.614744,-0.821784,-85.305436,-56.101597,-1.194204,2.467001,-85.305436,-37.361109,-10.833379,2.703305,-0.452061,18
0.0,-8.090394,-12.280439,-17.243908,-88.674242,-10.328748,93.756741,44.716711,-53.778209,21.170008,81.708202,2.68273,-0.717611,-89.591272,-54.542323,-0.993053,2.593425,-89.591272,-34.676854,-9.651887,2.731702,-0.499811,18
0.0,-8.952271,-12.347223,-16.256155,-83.591465,-2.985497,103.743929,49.401827,-52.750472,20.428313,81.434452,2.756247,-0.61823,-93.588211,-52.727657,-0.793316,2.711043,-93.588211,-31.896875,-8.481919,2.769464,-0.556038,18
0.0,-9.759958,-12.339302,-15.170083,-77.830836,4.612477,113.414348,54.085652,-51.572354,19.618675,81.29082,2.837459,-0.52319,-97.305742,-50.646377,-0.594369,2.823407,-97.305742,-28.989167,-7.322503,2.817358,-0.62241,18
0.0,-10.5065,-12.254117,-13.989063,-71.355876,12.467785,122.725704,58.801354,-50.229972,18.742443,81.375987,2.928766,-0.43197,-100.75895,-48.278126,-0.394564,2.934039,-100.75895,-25.914782,-6.173391,2.876223,-0.701147,18
0.0,-11.184548,-12.08909,-12.716946,-64.124751,20.580744,131.623398,63.59004,-48.702371,17.801857,81.812176,3.032835,-0.34406,-103.966083,-45.590823,-0.191246,3.046291,-103.966083,-22.625157,-5.03548,2.946881,-0.795208,18
0.0,-11.786312,-11.841657,-11.358204,-56.090913,28.947718,140.037603,68.502545,-46.959009,16.800403,82.753282,3.152606,-0.25909,-106.946685,-42.537089,0.019316,3.163175,-106.946685,-19.058337,-3.911476,3.029953,-0.908536,18
0.0,-12.303517,-11.509323,-9.918098,-47.20438,37.558826,147.879744,73.602032,-44.956025,15.74335,84.395118,3.291209,-0.177089,-109.72022,-39.049126,0.242084,3.287068,-109.72022,-15.133586,-2.806997,3.125455,-1.046399,18
0.0,-12.72738,-11.089732,-8.402884,-37.414033,46.394804,155.038388,78.967611,-42.630702,14.638561,86.987321,3.45167,-0.099017,-112.305082,-35.031305,0.483501,3.419072,-112.305082,-10.7437,-1.732436,3.231974,-1.215802,18
0.0,-13.048616,-10.580787,-6.820068,-26.671512,55.422731,161.374686,84.699098,-39.893354,13.497751,90.844346,3.636122,-0.027874,-114.717865,-30.349569,0.751804,3.557661,-114.717865,-5.744162,-0.706134,3.344989,-1.425906,18
0.0,-13.257496,-9.980811,-5.178698,-14.937505,64.590372,166.717794,90.922771,-36.616058,12.338427,96.346965,3.843944,0.028985,-116.972736,-24.81698,1.057224,3.695811,-116.972736,0.061346,0.240179,3.453536,-1.688144,18
0.0,-13.343983,-9.288775,-3.489708,-2.191431,73.818945,170.861243,97.797018,-32.619098,11.186902,103.910465,4.067644,0.0552,-119.080768,-18.176538,1.411534,3.815278,-119.080768,6.937645,1.052263,3.533851,-2.01511,18
0.0,-13.297982,-8.504606,-1.76628,11.55436,82.994475,173.562035,105.514478,-27.6619,10.082772,113.861338,4.284524,0.016911,-121.048973,-10.089019,1.825574,3.876172,-121.048973,15.228463,1.639236,3.538511,-2.415858,18
0.0,-13.109766,-7.629586,-0.024192,26.235136,91.958632,174.545505,114.292119,-21.462365,9.084795,126.106716,4.442326,-0.148775,-122.878636,-0.152572,2.301696,3.802445,-122.878636,25.332598,1.856685,3.383094,-2.882893,18
0.0,-12.770619,-6.666835,1.717931,41.709686,100.501294,173.520282,124.332235,-13.803674,8.275876,139.473455,4.443588,-0.53453,-124.562003,11.980749,2.817166,3.477754,-124.562003,37.580695,1.504015,2.948469,-3.367154,18
0.0,-12.273721,-5.62184,3.438583,57.735183,108.359093,170.20821,135.731398,-4.80413,7.759115,150.97234,4.156575,-1.209125,-126.074739,26.306119,3.302664,2.798483,-126.074739,51.935185,0.383591,2.14837,-3.758138,18
0.0,-11.615272,-4.502955,5.113734,73.949537,115.226057,164.391895,148.336156,4.744453,7.631626,156.314974,3.501602,-2.084099,-127.355831,42.072575,3.648178,1.815346,-127.355831,67.620723,-1.539782,1.079809,-3.929211,18
0.0,-10.795685,-3.321692,6.717734,89.874659,120.782114,155.975271,161.626886,13.465422,7.938127,152.804874,2.574152,-2.869726,-128.240148,57.807384,3.772091,0.795559,-128.240148,83.189972,-4.010702,0.060303,-3.8546,18
0.0,-9.820596,-2.092648,8.224824,104.953893,124.739884,145.040575,174.792468,20.179364,8.644364,141.642136,1.616329,-3.312742,-128.129668,72.076204,3.685992,-0.015637,-128.129668,97.279872,-6.623013,-0.630113,-3.631768,18
0.0,-8.701304,-0.832898,9.611092,118.625337,126.899031,131.875277,187.033826,24.546022,9.661297,126.239205,0.829853,-3.402786,-122.140842,84.156398,3.401944,-0.833301,-122.140842,109.267825,-9.086316,-0.955144,-3.369764,18
0.0,-7.454367,0.439103,10.856445,130.416503,127.191558,116.947273,197.858047,26.908895,10.889392,109.447414,0.276861,-3.277556,31.249538,85.541877,-3.250656,-0.502256,31.249538,119.208237,-11.298982,-1.028838,-3.124183,18
0.0,-6.100351,1.704898,11.946077,140.0055,125.680945,100.830615,207.137279,27.825149,12.244675,92.761284,-0.075519,-3.06741,39.371948,77.320744,-3.067627,0.066158,39.371948,127.450054,-13.267176,-0.970378,-2.910855,18
0.0,-4.662042,2.947316,12.871056,147.26768,122.552997,84.110382,214.985722,27.783891,13.664286,76.758852,-0.28616,-2.846397,39.972032,70.381426,-2.85807,0.123694,39.972032,134.374533,-15.029158,-0.855814,-2.729733,18
0.0,-3.162639,4.151394,13.62801,152.242295,118.057465,67.303331,221.616388,27.135449,15.10333,61.59839,-0.405691,-2.64555,39.615776,64.464481,-2.674736,0.096484,39.615776,140.299338,-16.623189,-0.724563,-2.576534,18
0.0,-1.624299,5.304809,14.218198,155.088337,112.464817,50.814677,227.252766,26.110237,16.530249,47.283763,-0.469198,-2.47373,38.987995,59.331418,-2.517446,0.04419,38.987995,145.465625,-18.079785,-0.594572,-2.446625,18
0.0,-0.067222,6.39789,14.646329,156.029974,106.0309,34.930131,232.091545,24.854582,17.922965,33.771512,-0.498904,-2.330598,38.266849,54.803715,-2.383358,-0.014148,38.266849,150.051077,-19.422057,-0.4729,-2.336013,18
0.0,1.490772,7.423368,14.919425,155.312724,98.977811,19.830391,236.293441,23.460213,19.266053,21.007392,-0.508366,-2.21278,37.515878,50.749698,-2.269301,-0.071432,37.515878,154.186299,-20.667596,-0.361502,-2.241461,18
0.0,3.0343,8.375994,15.045889,153.174732,91.48752,5.614588,239.985628,21.984347,20.548764,8.937296,-0.505754,-2.116382,36.761062,47.071488,-2.172371,-0.125164,36.761062,157.968281,-21.830117,-0.260103,-2.160372,18
0.0,4.550254,9.252143,15.034803,149.831352,83.703266,-7.676135,243.267588,20.46249,21.763637,-2.489836,-0.49599,-2.03788,36.013331,43.695227,-2.090077,-0.174754,36.013331,161.47022,-22.920589,-0.167558,-2.090666,18
0.0,6.027535,10.049449,14.895459,145.468986,75.734616,-20.038964,246.21708,18.916426,22.905531,-13.321279,-0.482047,-1.974342,35.276806,40.564199,-2.02035,-0.220411,35.276806,164.748383,-23.947981,-0.082476,-2.030664,18
0.0,7.456764,10.766498,14.637047,140.244459,67.663605,-31.494615,248.895203,17.359179,23.970951,-23.60031,-0.465728,-1.923419,34.552291,37.63406,-1.961496,-0.262638,34.552291,167.846872,-24.919745,-0.003475,-1.978998,18
0.0,8.829987,11.402584,14.268476,134.287209,59.550598,-42.076904,251.350364,15.798119,24.957563,-33.366117,-0.448122,-1.883258,33.8389,34.869522,-1.912134,-0.302024,33.8389,170.800937,-25.842144,0.07071,-1.934548,18
0.0,10.140421,11.957519,13.798284,127.702649,51.439324,-51.825721,253.621315,14.236926,25.863864,-42.653773,-0.429878,-1.852413,33.134865,32.242014,-1.871152,-0.339143,33.134865,173.63931,-26.720479,0.141209,-1.896388,18
0.0,11.382235,12.431483,13.234598,120.575742,43.36097,-60.782461,255.739436,12.676835,26.688933,-51.494266,-0.411371,-1.829761,32.437949,29.728018,-1.837657,-0.374525,32.437949,176.385876,-27.559255,0.209019,-1.863749,18
0.0,12.550357,12.824923,12.585138,112.974375,35.337395,-68.987156,257.73045,11.117434,27.432265,-59.914563,-0.3928,-1.814437,31.745655,27.307855,-1.810935,-0.408644,31.745655,179.06089,-28.362302,0.275024,-1.835984,18
0.0,13.640323,13.138466,11.857235,104.952306,27.383617,-76.47672,259.615722,9.557184,28.093638,-67.937697,-0.374252,-1.805786,31.055334,24.964788,-1.790428,-0.441922,31.055334,-178.318127,-29.132874,0.340022,-1.812543,18
0.0,14.648144,13.372864,11.057873,96.551673,19.509724,-83.283921,261.413244,7.993746,28.673034,-75.582855,-0.355736,-1.80332,30.364218,22.684353,-1.775707,-0.474735,30.364218,-175.7357,-29.87371,0.40474,-1.792957,18
0.0,15.570205,13.528951,10.193732,87.805078,11.72234,-89.436799,263.138395,6.42419,29.170566,-82.865437,-0.33721,-1.806692,29.669434,20.453842,-1.766457,-0.507422,29.669434,-173.177878,-30.587097,0.469859,-1.776817,18
0.0,16.403176,13.607616,9.271236,78.737292,4.025758,-94.958344,264.804531,4.845124,29.586437,-89.797086,-0.318592,-1.815677,28.967979,18.261899,-1.762461,-0.540292,28.967979,-170.631814,-31.2749,0.536031,-1.763761,18
0.0,17.143943,13.609781,8.296605,69.366669,-3.577163,-99.866316,266.423455,3.252763,29.920905,-96.38566,-0.299769,-1.830152,28.256689,16.098206,-1.763595,-0.573631,28.256689,-168.085427,-31.938592,0.603898,-1.753461,18
0.0,17.789545,13.536394,7.275908,59.706301,-11.084266,-104.173123,268.005801,1.64297,30.174264,-102.635138,-0.2806,-1.850091,27.532186,13.95322,-1.769819,-0.60771,27.532186,-165.527118,-32.579265,0.674103,-1.745611,18
0.0,18.337133,13.388424,6.215118,49.764997,-18.493481,-107.885703,269.561344,0.01125,30.346826,-108.545449,-0.260916,-1.875553,26.790817,11.817961,-1.78118,-0.642787,26.790817,-162.945527,-33.197628,0.747308,-1.739916,18
0.0,18.783927,13.166861,5.120164,39.548124,-25.802264,-111.005366,271.099282,-1.647257,30.438919,-114.112198,-0.24052,-1.906685,26.028577,9.683826,-1.797806,-0.679112,26.028577,-160.329312,-33.793998,0.82421,-1.736081,18
0.0,19.127186,12.872727,3.996995,29.058362,-33.007069,-113.527584,272.628474,-3.337818,30.450883,-119.326285,-0.219179,-1.943718,25.241014,7.542433,-1.819915,-0.716929,25.241014,-157.666951,-34.368273,0.90555,-1.733798,18
0.0,19.364187,12.507085,2.851633,18.296425,-40.102792,-115.441691,274.157675,-5.066154,30.383072,-124.173387,-0.19662,-1.986968,24.423106,5.385479,-1.847821,-0.756476,24.423106,-154.946547,-34.919894,0.992135,-1.732734,18
0.0,19.492205,12.071061,1.690239,7.261799,-47.082178,-116.730495,275.695761,-6.838506,30.235867,-128.63327,-0.172519,-2.036843,23.569122,3.204608,-1.881944,-0.797985,23.569122,-152.155645,-35.447784,1.084845,-1.732514,18
0.0,19.50851,11.565865,0.519182,-4.046447,-53.935125,-117.369784,277.251979,-8.661715,30.009692,-132.678908,-0.146487,-2.093849,22.672426,0.991293,-1.922823,-0.841674,22.672426,-149.281044,-35.950272,1.184658,-1.7327,18
0.0,19.410362,10.992828,-0.654892,-15.628709,-60.64787,-117.327718,278.836208,-10.543309,29.705031,-136.275348,-0.118055,-2.158596,21.725248,-1.263274,-1.971139,-0.887739,21.725248,-146.308609,-36.424988,1.292659,-1.732773,18
0.0,19.195025,10.353438,-1.824975,-27.483659,-67.20199,-116.564129,280.459278,-12.491613,29.322461,-139.378286,-0.086646,-2.231806,20.718376,-3.568288,-2.027741,-0.936339,20.718376,-143.223082,-36.868734,1.410062,-1.732106,18
0.0,18.859793,9.649399,-2.983613,-39.606721,-73.573167,-115.029741,282.133349,-14.515867,28.862694,-141.932255,-0.05155,-2.314326,19.640751,-5.933416,-2.093674,-0.987568,19.640751,-140.007893,-37.277305,1.538221,-1.729924,18
0.0,18.402028,8.882692,-4.122811,-51.988048,-79.729666,-112.665367,283.872397,-16.626347,28.326625,-143.868366,-0.011872,-2.407131,18.478943,-8.368866,-2.170225,-1.041414,18.478943,-136.644975,-37.645281,1.678648,-1.725271,18
0.0,17.819227,8.05566,-5.233929,-64.609825,-85.630451,-109.401192,285.692843,-18.834501,27.715402,-145.101478,0.033521,-2.511329,17.216437,-10.885417,-2.258976,-1.097691,17.216437,-133.114602,-37.965752,1.833018,-1.716957,18
0.0,17.109124,7.171112,-6.307574,-77.442641,-91.222882,-105.156329,287.614395,-21.153067,27.030519,-145.526694,0.086084,-2.628153,15.832673,-13.494387,-2.361862,-1.155944,15.832673,-129.395254,-38.229982,2.003167,-1.703503,18
0.0,16.269819,6.232454,-7.333489,-90.440652,-96.43997,-99.838985,289.661213,-23.596162,26.27393,-145.015047,0.147717,-2.758936,14.301723,-16.207486,-2.481257,-1.215281,14.301723,-125.463549,-38.426995,2.191072,-1.683077,18
0.0,15.299983,5.243846,-8.300449,-103.535186,-101.197245,-93.347762,291.863537,-26.179299,25.448203,-143.408295,0.220929,-2.905043,12.590458,-19.036495,-2.620051,-1.274134,12.590458,-121.294279,-38.54308,2.398804,-1.653428,18
0.0,14.199118,4.210393,-9.19618,-116.626545,-105.389429,-85.574958,294.260046,-28.91925,24.556721,-140.5128,0.309093,-3.067751,10.655971,-21.992629,-2.78174,-1.329869,10.655971,-116.860601,-38.561199,2.628431,-1.611825,18
0.0,12.967922,3.138371,-10.007325,-129.573904,-108.88746,-76.413127,296.901339,-31.833636,23.603939,-136.092667,0.416813,-3.248002,8.441927,-25.085386,-2.970493,-1.378194,8.441927,-112.134453,-38.460321,2.881863,-1.555028,18
